MID,DAY,SEX,AGE,GEN,PRE,ARE,JOB,MAR,CHI,q1t1,q2c1,q2c2,q2c3,q2c4,q3,q3t6,q4s1,q4s2,q4s3,q4s4,q4s5,q4s6,q4s7,q4s8,q4s9,q4s10,q4s11,q4s12,q4s13,q4s14,q4s15,q5
1006497723,6/8/2022 19:21,1,41,5,16,4,5,1,2,NA,0,1,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006538383,6/8/2022 22:21,2,66,7,26,5,8,2,1,Vaitality,0,1,0,0,2,/NA/,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006570516,6/8/2022 21:30,2,48,5,22,4,8,2,1,Apple,1,0,0,0,2,/NA/,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006608799,6/8/2022 20:30,2,25,3,2,2,11,2,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006665805,6/8/2022 19:13,1,44,5,28,5,5,1,2,NA,1,0,0,0,6,NA,3,3,4,3,4,3,3,3,3,4,4,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006666209,6/8/2022 21:39,2,25,3,41,8,5,1,2,Luna luna,1,0,0,0,4,/NA/,4,4,2,2,2,2,4,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006680182,6/8/2022 19:07,1,40,5,1,1,5,1,2,Danjiki tracker,0,1,0,0,6,To lose weight,5,5,2,1,1,2,1,1,2,2,1,1,1,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006682400,6/8/2022 22:03,2,41,5,24,5,1,1,2,NA,1,0,0,0,3,/NA/,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006714529,6/8/2022 19:08,2,28,3,14,3,11,1,2,NA,1,0,0,0,6,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006714713,6/8/2022 21:44,1,42,5,40,8,2,1,2,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006727742,6/8/2022 19:58,2,30,4,28,5,9,2,2,Luna luna,1,0,0,0,2,/NA/,4,4,2,2,2,2,2,2,2,3,2,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006728347,6/8/2022 21:41,1,31,4,40,8,3,1,2,NA,1,0,0,0,3,/NA/,3,2,4,3,3,4,1,2,2,4,3,4,1,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006767941,6/8/2022 19:45,1,57,6,11,3,11,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006779739,6/8/2022 19:48,1,33,4,38,7,6,1,2,NA,1,0,0,0,5,/NA/,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006792682,6/8/2022 19:13,1,37,4,27,5,9,1,2,NA,0,1,0,0,2,/NA/,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006816888,6/8/2022 19:10,1,65,7,27,5,7,2,1,LINE,1,0,0,0,3,/NA/,1,2,1,2,1,2,2,3,2,2,1,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006817367,6/8/2022 21:44,1,26,3,13,3,5,1,2,NA,0,1,0,0,3,/NA/,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006884961,6/8/2022 19:39,2,29,3,11,3,3,1,2,NA,1,0,0,0,1,/NA/,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006899465,6/8/2022 22:08,1,59,6,29,5,3,2,2,NA,1,0,0,0,6,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006902672,6/8/2022 19:19,1,55,6,20,4,9,2,1,YouTube,1,0,0,0,1,/NA/,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006912695,6/8/2022 19:32,2,45,5,5,2,8,2,1,Luna luna,0,1,0,0,1,/NA/,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006929512,6/8/2022 21:08,1,50,6,19,4,11,2,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006932852,6/8/2022 19:00,2,55,6,12,3,9,2,1,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006937326,6/8/2022 21:58,2,24,3,23,4,1,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006938975,6/8/2022 22:12,1,37,4,6,2,4,1,2,nai,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006947136,6/8/2022 19:11,1,59,6,13,3,5,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006970943,6/8/2022 19:02,2,48,5,19,4,11,1,2,Unknown,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006972713,6/8/2022 19:17,2,38,4,13,3,9,1,2,arucoin,0,1,0,0,2,/NA/,4,3,3,2,2,2,3,2,2,3,3,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006978918,6/8/2022 22:03,1,28,3,27,5,5,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1006983655,6/8/2022 19:37,1,43,5,23,4,5,2,1,Nasa,1,0,0,0,6,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007000618,6/8/2022 20:56,2,56,6,16,4,9,2,1,Sugi walk,0,1,0,0,6,Walking,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007008570,6/8/2022 21:32,2,49,5,25,5,9,2,1,Healthcare,1,0,0,0,4,/NA/,5,4,2,2,2,2,2,2,3,3,2,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007010056,6/8/2022 21:53,1,48,5,28,5,4,2,1,NA,0,1,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007012850,6/8/2022 19:52,2,37,4,1,1,9,2,1,Satudora walk,1,0,0,0,2,/NA/,2,2,3,2,2,2,2,2,3,2,2,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007016703,6/8/2022 19:22,1,21,3,27,5,10,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007022171,6/8/2022 20:30,2,25,3,6,2,3,1,2,NA,1,0,0,0,6,No reason,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007026475,6/8/2022 19:48,1,49,5,14,3,9,1,2,NA,1,0,0,0,6,No use,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007031605,6/8/2022 20:19,2,35,4,6,2,6,1,2,No use,1,0,0,0,1,/NA/,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007032374,6/8/2022 21:01,2,25,3,13,3,4,2,1,NA,1,0,0,0,2,/NA/,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007033266,6/8/2022 19:49,2,32,4,33,6,9,2,1,Lalune,1,0,0,0,2,/NA/,4,4,3,2,2,3,4,2,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007045549,6/8/2022 21:22,1,29,3,23,4,5,1,2,NA,1,0,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007046442,6/8/2022 19:41,2,23,3,8,3,3,1,2,Lalune,1,0,0,0,6,Weight control,3,4,2,2,2,2,3,2,2,3,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007061712,6/8/2022 22:22,2,22,3,27,5,10,1,2,Sugisapo walk,1,0,0,0,6,To award points,5,5,3,2,2,3,4,2,4,3,2,3,2,3,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007068829,6/8/2022 19:49,1,30,4,23,4,4,2,2,NA,1,0,0,0,3,/NA/,1,2,3,1,2,3,2,1,1,2,1,2,2,2,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007077214,6/8/2022 19:26,1,72,7,14,3,9,2,1,Healthcare,1,0,0,0,2,/NA/,3,2,3,2,2,3,3,3,2,3,2,3,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007103190,6/8/2022 19:44,1,52,6,13,3,5,2,2,NA,0,1,0,0,4,/NA/,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007103748,6/8/2022 22:11,1,37,4,8,3,4,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007188172,6/8/2022 21:31,2,53,6,14,3,9,2,2,NA,1,0,0,0,1,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007195603,6/8/2022 19:01,1,47,5,27,5,11,2,1,NA,0,1,0,0,4,/NA/,2,1,1,2,2,2,2,3,3,2,1,4,3,3,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007196692,6/8/2022 20:22,1,40,5,13,3,5,1,2,d healthcare,0,1,0,0,3,/NA/,3,1,2,2,1,1,1,2,2,1,1,1,1,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007198423,6/8/2022 21:56,2,33,4,23,4,9,2,1,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007199919,6/8/2022 20:39,2,26,3,10,3,3,1,2,NA,1,0,0,0,2,/NA/,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007211100,6/8/2022 19:02,2,23,3,13,3,4,1,2,NA,1,1,1,0,1,/NA/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007229085,6/8/2022 21:39,1,37,4,12,3,6,1,2,NA,1,0,0,0,2,/NA/,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007235857,6/8/2022 20:59,1,50,6,29,5,5,1,2,No use,0,1,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007236843,6/8/2022 19:44,2,45,5,11,3,8,2,1,arukuto,0,1,0,0,2,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007239744,6/8/2022 19:07,1,38,4,1,1,3,2,1,arukuto,1,0,0,0,4,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007241785,6/8/2022 19:27,2,29,3,12,3,4,1,2,NA,1,0,0,0,4,/NA/,3,3,3,3,2,2,3,3,3,3,3,3,3,2,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007257186,6/8/2022 19:05,2,32,4,23,4,11,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007264232,6/8/2022 19:39,2,38,4,12,3,9,2,1,Insta,1,0,0,0,4,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007278009,6/8/2022 19:26,1,36,4,13,3,5,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007280985,6/8/2022 19:51,1,27,3,13,3,5,1,2,asken,1,0,0,0,4,/NA/,4,3,3,2,2,2,2,2,2,2,2,3,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007291583,6/8/2022 21:16,1,44,5,23,4,4,2,1,Yahoo,0,1,0,0,6,/NA/,4,2,3,3,2,2,3,3,3,3,2,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007292737,6/8/2022 19:25,2,38,4,26,5,9,1,2,Healthcare,1,0,0,0,2,/NA/,3,2,3,2,2,2,3,2,2,2,2,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007295600,6/8/2022 21:25,1,37,4,27,5,5,1,2,ahamo,1,0,0,0,1,/NA/,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007314837,6/8/2022 19:36,2,53,6,11,3,9,1,2,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007316699,6/8/2022 19:42,1,51,6,23,4,5,2,2,NA,0,1,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007336357,6/8/2022 20:36,2,29,3,47,8,9,2,2,NA,1,0,0,0,1,/NA/,2,3,3,3,2,4,3,3,3,2,3,3,2,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007337759,6/8/2022 21:04,1,33,4,28,5,4,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007339354,6/8/2022 20:17,2,63,7,34,6,8,2,1,Unknown,1,0,0,0,6,Unknown,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007357904,6/8/2022 20:36,1,34,4,23,4,9,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007367085,6/8/2022 22:21,2,25,3,27,5,5,1,2,asken,0,1,0,0,4,/NA/,5,5,5,4,5,5,3,3,3,4,4,3,4,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007380704,6/8/2022 20:24,1,62,7,28,5,4,2,1,miles,1,0,0,0,2,/NA/,4,2,2,2,2,2,3,2,2,2,3,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007391179,6/8/2022 19:59,2,24,3,15,4,5,1,2,NA,1,0,0,0,4,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007393930,6/8/2022 20:02,2,41,5,13,3,9,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007408690,6/8/2022 19:28,2,31,4,37,7,11,1,2,No use,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007438778,6/8/2022 20:39,2,52,6,35,6,11,1,2,THealthcare,0,1,0,0,2,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007439508,6/8/2022 20:56,1,49,5,11,3,4,2,2,d healthcare,1,0,0,0,3,/NA/,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007451951,6/8/2022 20:37,1,56,6,27,5,5,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007467134,6/8/2022 21:21,2,22,3,13,3,3,1,2,finc,1,0,0,0,1,/NA/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007467860,6/8/2022 19:25,1,29,3,14,3,3,1,2,NA,1,0,0,0,5,/NA/,2,2,2,4,3,2,3,2,3,2,2,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007468257,6/8/2022 19:05,2,44,5,27,5,9,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007477482,6/8/2022 20:06,2,47,5,12,3,9,2,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007495746,6/8/2022 19:03,2,24,3,13,3,10,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007495784,6/8/2022 19:32,1,59,6,34,6,3,2,1,Unknown,1,0,0,0,4,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007498170,6/8/2022 19:26,1,43,5,28,5,5,2,1,googlefit,0,1,0,0,2,/NA/,4,4,2,2,2,3,3,3,3,3,3,3,3,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007528941,6/8/2022 19:13,1,51,6,28,5,6,1,2,Ketsuatsu note,0,1,0,0,2,/NA/,5,5,4,2,2,2,3,3,3,4,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007537255,6/8/2022 22:21,2,57,6,23,4,4,1,1,NA,1,0,0,1,1,/NA/,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007538390,6/8/2022 19:17,2,64,7,28,5,8,2,1,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007544064,6/8/2022 20:00,1,33,4,34,6,5,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007580185,6/8/2022 19:44,2,41,5,28,5,8,2,1,Luna luna,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007583699,6/8/2022 19:11,1,63,7,15,4,6,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007592158,6/8/2022 21:16,2,36,4,14,3,8,2,1,arukuto,1,0,0,0,3,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007603004,6/8/2022 19:54,2,21,3,20,4,4,2,1,NA,0,1,0,0,4,/NA/,4,4,4,4,4,3,3,4,3,3,4,4,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007608748,6/8/2022 19:08,2,36,4,1,1,11,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007637626,6/8/2022 20:21,1,47,5,4,2,1,2,1,NA,1,0,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007640920,6/8/2022 20:13,2,83,7,13,3,8,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007651703,6/8/2022 20:25,1,40,5,4,2,5,2,1,Taiju nikki,0,1,0,0,2,/NA/,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007651832,6/8/2022 20:41,2,22,3,40,8,3,1,2,Na,1,0,0,0,1,/NA/,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007655931,6/8/2022 21:13,1,34,4,14,3,11,1,2,NA,0,1,0,0,3,/NA/,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007675015,6/8/2022 19:01,2,25,3,40,8,11,1,2,Luna luna,1,0,0,0,6,To record,3,3,2,3,3,2,3,2,2,3,2,2,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007718043,6/8/2022 19:19,2,35,4,40,8,3,2,1,Luna luna,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007723444,6/8/2022 21:46,1,35,4,13,3,5,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007770847,6/8/2022 19:54,2,47,5,13,3,9,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007793889,6/8/2022 22:01,2,43,5,46,8,11,2,1,Beauty walk,1,0,0,0,6,To award points,2,2,3,2,2,2,2,2,3,3,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007799438,6/8/2022 20:56,2,28,3,4,2,8,2,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007799996,6/8/2022 20:37,2,26,3,21,4,3,1,2,NA,1,0,0,0,3,/NA/,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007805316,6/8/2022 21:36,2,52,6,26,5,9,2,1,Torima,1,0,0,0,2,/NA/,2,2,2,2,2,2,2,2,3,3,2,2,3,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007808910,6/8/2022 21:11,2,36,4,12,3,5,1,2,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007830584,6/8/2022 19:16,1,43,5,11,3,4,2,1,Health Planet,0,1,0,0,1,/NA/,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007837679,6/8/2022 20:17,1,53,6,11,3,1,1,2,arukuto,1,0,0,0,4,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007843732,6/8/2022 19:44,1,69,7,13,3,2,2,1,NA,1,0,0,0,6,No use,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007864012,6/8/2022 20:27,2,31,4,13,3,3,1,2,NA,1,0,0,0,1,/NA/,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007864093,6/8/2022 20:11,2,49,5,23,4,8,2,1,NA,0,1,0,0,6,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007865316,6/8/2022 20:00,2,23,3,18,4,4,1,2,NA,0,1,0,0,3,/NA/,3,2,2,2,3,2,1,1,3,2,1,3,2,2,2,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007877436,6/8/2022 20:24,1,34,4,24,5,5,2,1,NA,0,1,0,1,1,/NA/,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007877494,6/8/2022 19:03,2,27,3,11,3,9,1,2,Takai kara,0,1,0,0,1,/NA/,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007883427,6/8/2022 19:27,2,37,4,31,6,2,1,2,Luna luna,1,0,0,0,2,/NA/,3,4,3,2,2,2,2,2,2,3,2,3,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007883741,6/8/2022 19:08,2,22,3,24,5,4,1,2,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007890425,6/8/2022 20:49,2,60,7,5,2,8,2,1,NA,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007897845,6/8/2022 21:19,2,26,3,40,8,8,2,1,NA,1,0,0,0,1,/NA/,3,2,3,3,3,2,2,2,3,3,3,3,2,2,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007898006,6/8/2022 20:35,2,56,6,34,6,9,2,1,NA,0,1,0,0,6,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007909720,6/8/2022 20:37,1,49,5,35,6,3,2,1,Apple,1,0,0,0,1,/NA/,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007917204,6/8/2022 21:03,2,37,4,14,3,7,2,2,Unknown,0,0,0,1,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007918093,6/8/2022 21:13,2,43,5,34,6,8,2,1,a,0,1,0,0,3,/NA/,3,2,3,3,3,3,3,3,3,3,2,2,3,3,3,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
